Alert Book for allief@tda on 7/19/23

Alert Book
Sent,Alert ID,Context,Trigger,Current,Options,Status
7/19/23 01:14:39,2304860341,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 08:45:44,2304981124,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 06:06:10,2304923111,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 05:36:53,2304916490,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 01:29:48,2304863501,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 08:05:20,2304959808,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 00:44:21,2304853309,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 08:10:24,2304962680,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 06:29:24,2304928245,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 08:07:21,2304960850,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 05:34:52,2304915469,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 06:35:28,2304929986,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 04:37:18,2304903913,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 08:50:47,2304984483,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 03:42:46,2304889540,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 00:42:20,2304852521,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 06:13:15,2304925339,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 06:34:27,2304929287,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 00:00:56,2304844680,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 04:46:24,2304905565,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 07:34:02,2304948506,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 00:35:16,2304851589,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 08:56:50,2304987876,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 01:15:40,2304860616,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 03:00:21,2304881898,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 08:53:48,2304985957,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 02:23:19,2304875798,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 04:13:03,2304898444,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 07:12:49,2304940919,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 05:40:56,2304917430,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 01:01:31,2304856922,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 07:13:50,2304941296,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 04:41:20,2304904654,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/18/23 15:13:19,2304662076,DE (3 Days),high is greater than or equal to reference BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_StochRSI()."K" is greater than or equal to 80 and shared_rp_wsb_DMI()."DIg" is less than or equal to 12 and MACDaf("select" = "WEEK")."Value" is greater than or equal to 8 and MACDaf("select" = "WEEK")."Diff" is greater than or equal to 1.9 False,True,Reverse crossover: Silent,Active
3/21/23 09:30:12,2224747260,DE (3 Days),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and shared_rp_wsb_StochRSI()."K" is less than or equal to 20 and shared_rp_wsb_DMI()."DIr" is less than or equal to 12 True,False,Reverse crossover: Silent,Active
4/29/22 09:30:06,1981146456,CVNA (Day),shared_rp_wsb_DMI()."DIr" is less than or equal to 12 and shared_rp_wsb_StochRSI()."D" is less than or equal to 20 and shared_rp_wsb_MACD()."Value" is less than or equal to -6.5 and low is less than or equal to BollingerBands("length" = 21)."LowerBand" True,False,Reverse crossover: Silent,Active
6/6/21 07:12:32,1735027168,CVCO (Day),"(DIPlus("length" = 5) from -1 bars ago is less than or equal to 8.2 or DIPlus("length" = 5) is less than or equal to 12.2) and low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and StochRSI("rsi length" = 13, "k period" = 21, "d period" = 5, "slowing period" = 3)."FullK" is less than or equal to 30  and shared_rp_wsb_MACD()."Value" is less than or equal to 1 and shared_rp_wsb_MACD()."Avg" is less than or equal to 3 and shared_rp_wsb_MACD()."Diff" is less than or equal to -0.5 and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago within 2 bars True",N/A,Reverse crossover: Silent,Active
6/1/23 09:30:08,2274397743,CURE (Day),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 15 and DIMinus("length" = 5) is greater than or equal to 41 and StochRSIrtp()."FullD" is less than or equal to 21 and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago within 2 bars True,False,Reverse crossover: Silent,Active
7/5/23 14:43:56,2295986833,COST (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Avg" is greater than or equal to 10 and shared_rp_wsb_DMI()."DIg" is less than or equal to 8.5 and MACDaf("select" = "THREE_DAYS")."Value" is greater than or equal to 5 and StochRSIaf("select" = "THREE_DAYS")."K" is greater than or equal to 84 True,False,Reverse crossover: Silent,Active
5/26/23 09:30:01,2271232710,COST (Day),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and shared_rp_wsb_DMI()."DIr" is less than or equal to 8 True,False,Reverse crossover: Silent,Active
